GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ca.publisher,PublisherQueueData,422,90,36,0,100,27,30,25,12,25
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ca.publisher,PublisherData,147,58,6,0,38,18,13,15,10,15
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.approval,ApprovalData,262,118,10,0,56,36,17,33,12,33
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ra.userdatasource,UserDataSourceData,143,58,4,0,37,18,12,15,10,15
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.services,ServiceData,251,62,18,0,60,19,17,17,8,17
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.keyrecovery,KeyRecoveryDataPK,62,23,16,0,13,8,11,5,3,5
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.keyrecovery,KeyRecoveryData,211,83,11,1,50,25,23,20,17,20
ejbca-ejb-interface/ejbca-entity,org.ejbca.acme,AcmeChallengeData,158,4,2,0,42,1,22,1,21,1
ejbca-ejb-interface/ejbca-entity,org.ejbca.acme,AcmeOrderData,165,4,2,0,47,1,24,1,23,1
ejbca-ejb-interface/ejbca-entity,org.ejbca.acme,AcmeNonceData,69,0,0,0,21,0,15,0,15,0
ejbca-ejb-interface/ejbca-entity,org.ejbca.acme,AcmeAccountData,145,4,2,0,36,1,20,1,19,1
ejbca-ejb-interface/ejbca-entity,org.ejbca.acme,AcmeAuthorizationData,155,4,2,0,46,1,22,1,21,1
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenCertificateMap,57,41,0,0,16,13,7,11,7,11
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenProfileData,141,55,6,0,37,17,12,15,9,15
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenData,179,81,4,0,42,24,16,22,14,22
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenPropertyData,118,37,3,0,29,13,11,10,9,10
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenIssuerData,115,55,2,0,30,17,13,15,12,15
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.hardtoken,HardTokenPropertyDataPK,62,23,16,0,11,8,11,5,3,5
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ca.validation,BlacklistData,196,4,2,0,57,1,28,1,27,1
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ra,UserData,452,270,30,10,110,105,31,56,13,54
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ca.store,CertReqHistoryData.NotPossibleToFixXML,6,0,0,0,2,0,1,0,1,0
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ca.store,CertReqHistoryData,352,70,20,0,90,21,22,19,12,19
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ra.raadmin,AdminPreferencesData,85,41,2,0,24,13,12,11,11,11
ejbca-ejb-interface/ejbca-entity,org.ejbca.core.ejb.ra.raadmin,EndEntityProfileData,142,48,6,0,38,15,17,13,14,13
ejbca-ejb-interface/ejbca-entity,org.ejbca.util,FixEndOfBrokenXML,20,166,6,16,6,37,6,9,0,4
ejbca-ejb-interface/shared-resources,com.primekey.anttools,ServiceManifestBuilder,457,0,66,0,97,0,41,0,8,0
