GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli.exception,UninitializedCliAuthenticationTokenException,16,0,0,0,8,0,4,0,4,0
ejbca-ws-common/ejbca-common,org.ejbca.core.protocol.scep,ScepResponseMessage,692,0,38,0,173,0,50,0,31,0
ejbca-ws-common/ejbca-common,org.ejbca.core.protocol.scep,ScepRequestMessage,573,581,81,55,182,178,77,16,14,11
ejbca-ws-common/ejbca-common,org.ejbca.core.protocol.scep,ScepRequestMessage.ScepVerifierProvider,25,0,0,0,7,0,2,0,2,0
ejbca-ws-common/ejbca-common,org.ejbca.util.keystore,P12toPEM,423,0,26,0,111,0,19,0,6,0
ejbca-ws-common/ejbca-common,org.ejbca.util.keystore,JKStoPEM,480,0,34,0,117,0,23,0,6,0
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli,CliAuthenticationTokenReferenceRegistry,12,81,3,5,3,18,3,6,0,5
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli,CliAuthenticationToken,223,148,36,12,48,37,30,13,9,10
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli,CliAuthenticationToken.new HashSet() {...},0,11,0,0,0,3,0,1,0,1
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli,CliAuthenticationTokenMetaData,0,12,0,0,0,2,0,1,0,1
ejbca-ws-common/ejbca-common,org.ejbca.core.ejb.authentication.cli,CliUserAccessMatchValue,28,26,4,0,5,6,7,3,5,3
ejbca-ws-common/ejbca-common,org.ejbca.util.query,TimeMatch,128,0,14,0,25,0,12,0,5,0
ejbca-ws-common/ejbca-common,org.ejbca.util.query,UserMatch,95,224,31,15,12,29,21,8,1,5
ejbca-ws-common/ejbca-common,org.ejbca.util.query,BasicMatch,0,6,0,0,0,2,0,2,0,2
ejbca-ws-common/ejbca-common,org.ejbca.util.query,Query,199,93,16,3,34,17,19,4,9,4
ejbca-ws-common/ejbca-common,org.ejbca.util.query,IllegalQueryException,7,0,0,0,4,0,2,0,2,0
ejbca-ws-common/ejbca-common,org.ejbca.util.query,ApprovalMatch,128,0,18,0,21,0,13,0,4,0
ejbca-ws-common/shared-resources,com.primekey.anttools,ServiceManifestBuilder,539,0,66,0,98,0,41,0,8,0
