GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,ObjectFactory,2634,0,0,0,443,0,302,0,302,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CAExistsException,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetLastCAChain,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CAOfflineException,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,KeyRecoverEnrollResponse,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetHardTokenDatasResponse,14,0,2,0,4,0,3,0,2,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,ErrorCode,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,PublisherException_Exception,18,0,0,0,7,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,KeyRecoverNewest,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetCertificatesByExpirationTimeAndTypeResponse,14,0,2,0,4,0,3,0,2,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CertificateRequestResponse,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,DeleteUserDataFromSource,28,0,2,0,10,0,7,0,6,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CertificateResponse,43,0,0,0,15,0,8,0,8,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,RemoveSubjectFromRole,38,0,0,0,16,0,11,0,11,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,IllegalQueryException,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,RevokeStatus,86,23,0,0,29,11,11,1,11,1
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,ImportCaCert,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,NotFoundException,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,EditUserResponse,3,0,0,0,1,0,1,0,1,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,EjbcaWSService,87,0,2,0,27,0,11,0,10,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,KeyRecoverEnroll,38,0,0,0,16,0,11,0,11,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,Pkcs10RequestResponse,10,0,0,0,4,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CreateCRLResponse,3,0,0,0,1,0,1,0,1,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetHardTokenDatas,24,0,0,0,10,0,7,0,7,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,UserMatch,36,0,0,0,15,0,8,0,8,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CertificateProfileDoesNotExistException,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,UserDataSourceException,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetAvailableCertificateProfilesResponse,14,0,2,0,4,0,3,0,2,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,ImportCaCertResponse,3,0,0,0,1,0,1,0,1,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,HardTokenDoesntExistsException_Exception,18,0,0,0,7,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,PinDataWS,54,0,0,0,18,0,8,0,8,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,CryptoTokenOfflineException_Exception,18,0,0,0,7,0,3,0,3,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,UpdateCaCertResponse,3,0,0,0,1,0,1,0,1,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,UpdateCaCert,17,0,0,0,7,0,5,0,5,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,Certificate,38,0,0,0,13,0,6,0,6,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,GetCertificatesByExpirationTimeAndIssuer,24,0,0,0,10,0,7,0,7,0
EJBCA Webservices CLI,org.ejbca.core.protocol.ws.client.gen,RepublishCertificate,17,0,0,0,7,0,5,0,5,0
