GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CeSeCore Security Common Code,org.cesecore.authorization.access,AccessSet,292,16,50,0,68,5,33,2,8,2
CeSeCore Security Common Code,org.cesecore.authorization.access,AuthorizationCacheReload,0,9,0,0,0,4,0,2,0,2
CeSeCore Security Common Code,org.cesecore.jndi,JndiHelper,82,0,8,0,28,0,8,0,4,0
CeSeCore Security Common Code,org.cesecore.jndi,JndiConstants,3,0,0,0,1,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.audit.enums,ModuleTypeHolder,19,0,2,0,7,0,4,0,3,0
CeSeCore Security Common Code,org.cesecore.audit.enums,EventTypes,664,0,2,0,69,0,3,0,2,0
CeSeCore Security Common Code,org.cesecore.audit.enums,ServiceTypeHolder,19,0,2,0,7,0,4,0,3,0
CeSeCore Security Common Code,org.cesecore.audit.enums,EventTypeHolder,19,0,2,0,7,0,4,0,3,0
CeSeCore Security Common Code,org.cesecore.audit.enums,ModuleTypes,164,0,2,0,19,0,3,0,2,0
CeSeCore Security Common Code,org.cesecore.audit.enums,ServiceTypes,24,0,2,0,5,0,3,0,2,0
CeSeCore Security Common Code,org.cesecore.audit.enums,EventStatus,34,0,0,0,4,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.ocsp.exception,OcspFailureException,16,0,0,0,8,0,4,0,4,0
CeSeCore Security Common Code,org.cesecore.certificates.ocsp.exception,IllegalNonceException,8,0,0,0,4,0,2,0,2,0
CeSeCore Security Common Code,org.cesecore.certificates.endentity,EndEntityConstants,152,0,4,0,34,0,7,0,5,0
CeSeCore Security Common Code,org.cesecore.certificates.endentity,EndEntityInformation,756,47,44,2,183,15,67,6,44,6
CeSeCore Security Common Code,org.cesecore.certificates.endentity,EndEntityType,20,90,2,6,5,21,3,10,1,8
CeSeCore Security Common Code,org.cesecore.certificates.endentity,EndEntityTypes,76,140,8,4,12,19,9,8,5,6
CeSeCore Security Common Code,org.cesecore.certificates.endentity,ExtendedInformation,407,373,64,18,100,103,51,38,12,36
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CertificateExtentionConfigurationException,9,0,0,0,4,0,2,0,2,0
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CertificateExtensionException,5,4,0,0,2,2,1,1,1,1
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CustomCertificateExtension,0,12,0,0,0,1,0,1,0,1
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CertificateExtensionFactory,80,206,3,3,11,38,3,5,0,5
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CertificateExtensionLocation,34,0,0,0,4,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,BasicCertificateExtension,168,816,22,79,26,176,21,53,3,16
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,CertificateExtension,15,72,1,1,5,26,2,12,1,12
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,AvailableCustomCertificateExtensionsConfiguration,287,176,28,10,76,35,31,5,14,3
CeSeCore Security Common Code,org.cesecore.certificates.certificate.certextensions,BasicCertificateExtension.Encoding,2,166,1,3,1,22,1,6,0,5
CeSeCore Security Common Code,org.cesecore.certificates.ca.internal,CaCertificateCache,192,215,29,17,42,53,22,9,4,4
CeSeCore Security Common Code,org.cesecore.certificates.ca.internal,SernoGeneratorRandom,56,208,13,25,14,47,15,14,2,8
CeSeCore Security Common Code,org.cesecore.certificates.ca.internal,CertificateValidity,255,554,26,78,55,137,23,45,0,16
CeSeCore Security Common Code,org.cesecore.certificates.ca.internal,RequestAndPublicKeySelector,78,0,12,0,29,0,10,0,4,0
CeSeCore Security Common Code,org.cesecore.authorization.cache,RemoteAccessSetCacheHolder,23,112,8,10,10,38,7,7,1,4
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CTSubmissionConfigParams,17,0,0,0,7,0,5,0,5,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CertificateTransparency.UsageMode,34,0,0,0,4,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CtLogManager,318,0,46,0,60,0,37,0,14,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CTLogInfo,227,0,32,0,66,0,37,0,21,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CertificateTransparencyFactory,45,0,2,0,11,0,5,0,4,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CtLogManager.new Comparator() {...},10,0,0,0,2,0,2,0,2,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,GoogleCtPolicy,119,0,4,0,22,0,15,0,13,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,DuplicateCtLogException,4,0,0,0,2,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.certificatetransparency,CTLogException,8,0,0,0,4,0,2,0,2,0
CeSeCore Security Common Code,org.cesecore.profiles,ProfileBase,107,30,8,0,29,10,16,3,12,3
CeSeCore Security Common Code,org.cesecore.authentication,AuthenticationFailedException,16,0,0,0,8,0,4,0,4,0
CeSeCore Security Common Code,org.cesecore.authorization,AuthorizationCache.AuthorizationResult,6,9,0,0,2,4,2,1,2,1
CeSeCore Security Common Code,org.cesecore.authorization,AuthorizationCache.AuthorizationCacheEntry,0,18,0,0,0,4,0,1,0,1
CeSeCore Security Common Code,org.cesecore.authorization,AuthorizationDeniedException,7,0,0,0,4,0,2,0,2,0
CeSeCore Security Common Code,org.cesecore.authorization,AuthorizationCache,81,291,16,32,20,61,18,16,3,7
CeSeCore Security Common Code,org.cesecore.authorization,AuthorizationCache.new AuthorizationCacheReloadListener() {...},3,13,0,0,1,3,1,2,1,2
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,ResponseStatus,60,0,6,0,18,0,9,0,6,0
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,PKCS10RequestMessage,298,373,44,38,99,106,61,20,27,13
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,CVCRequestMessage,363,0,16,0,129,0,47,0,39,0
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,FailInfo,98,0,6,0,26,0,10,0,7,0
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,SimpleRequestMessage,223,78,3,1,55,23,37,4,35,4
CeSeCore Security Common Code,org.cesecore.certificates.certificate.request,RequestMessageUtils,505,0,75,0,148,0,47,0,8,0
CeSeCore Security Common Code,org.cesecore.authorization.user.matchvalues,InvalidMatchValueException,16,0,0,0,8,0,4,0,4,0
CeSeCore Security Common Code,org.cesecore.authorization.user.matchvalues,AccessMatchValueReverseLookupRegistry,69,84,11,9,13,15,13,6,5,4
CeSeCore Security Common Code,org.cesecore.authorization.user.matchvalues,X500PrincipalAccessMatchValue,29,200,4,2,8,22,6,5,4,4
CeSeCore Security Common Code,org.cesecore.authorization.user.matchvalues,ReverseMatchValueLookupException,16,0,0,0,8,0,4,0,4,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceRequestException,11,0,0,0,6,0,3,0,3,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceNotActiveException,11,0,0,0,6,0,3,0,3,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAService,34,0,0,0,11,0,6,0,6,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,IllegalExtendedCAServiceRequestException,11,0,0,0,6,0,3,0,3,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceInfo,16,0,0,0,7,0,3,0,3,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceRequest,3,0,0,0,1,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceTypes,3,0,0,0,1,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceResponse,3,0,0,0,1,0,1,0,1,0
CeSeCore Security Common Code,org.cesecore.certificates.certificateprofile,PKIDisclosureStatement,17,55,3,3,3,15,5,8,2,8
CeSeCore Security Common Code,org.cesecore.certificates.certificateprofile,CertificateProfileConstants,47,0,18,0,2,0,11,0,2,0
CeSeCore Security Common Code,org.cesecore.certificates.certificateprofile,CertificatePolicy,55,124,5,23,12,36,8,19,3,10
CeSeCore Security Common Code,org.cesecore.certificates.certificateprofile,CertificateProfile,1424,4269,261,221,311,943,266,285,81,229
CeSeCore Security Common Code,org.ejbca.core.model.ca.certificateprofiles,CertificatePolicy,151,28,28,0,38,10,22,5,8,5
CeSeCore Security Common Code,org.cesecore,CesecoreException,78,28,7,1,24,9,12,3,8,3
CeSeCore Security Common Code,org.cesecore,ErrorCode,42,305,6,0,12,63,9,2,6,2
CeSeCore Security Common Code,org.cesecore.authorization.control,AuditLogRulesReference,7,0,0,0,3,0,3,0,3,0
CeSeCore Security Common Code,org.cesecore.authorization.control,AuditLogRules,137,0,2,0,18,0,6,0,5,0
